10,0.00486445426940918
11,0.0016646385192871094
1,0.01002645492553711
10,0.0017893314361572266
11,0.0014138221740722656
12,0.006376504898071289
13,0.0016705989837646484
15,0.00532841682434082
16,0.002214670181274414
17,0.008554458618164062
18,0.004683256149291992
19,0.006868124008178711
2,0.007604360580444336
20,0.003591775894165039
21,0.0019197463989257812
22,0.0030367374420166016
23,0.0026221275329589844
24,0.008598089218139648
25,0.0018296241760253906
27,0.004950284957885742
28,0.0012273788452148438
29,0.001451253890991211
3,0.0013725757598876953
30,0.003268718719482422
31,0.002687215805053711
32,0.0017459392547607422
33,0.04913830757141113
34,0.0015285015106201172
35,0.0026972293853759766
36,0.004288196563720703
37,0.0066606998443603516
38,0.0014185905456542969
39,0.002480745315551758
4,0.002486705780029297
40,0.0020720958709716797
41,0.002215862274169922
42,0.013629913330078125
43,0.0016756057739257812
44,0.0036592483520507812
45,0.002946138381958008
46,0.018442869186401367
47,0.016659975051879883
48,0.017268896102905273
49,0.004344463348388672
5,0.0216217041015625
50,0.001268148422241211
52,0.002763986587524414
53,0.0016291141510009766
54,0.00571441650390625
55,0.03781747817993164
56,0.003465414047241211
57,0.003687620162963867
58,0.00208282470703125
59,0.007879972457885742
6,0.0062639713287353516
60,0.019028902053833008
61,0.008034229278564453
62,0.0362393856048584
7,0.0036199092864990234
