1,0.022080421447753906
10,0.0064013004302978516
2,0.016934633255004883
3,0.007433652877807617
4,0.007924079895019531
5,0.01831340789794922
6,0.007253885269165039
7,0.019095897674560547
11,0.006008625030517578
12,0.007288217544555664
13,0.005614519119262695
15,0.00838613510131836
16,0.007650852203369141
17,0.01097416877746582
18,0.006781339645385742
19,0.007292270660400391
20,0.01612114906311035
31,0.004011869430541992
32,0.002986907958984375
33,0.012109994888305664
34,0.0009343624114990234
35,0.0022444725036621094
36,0.016860008239746094
37,0.0016756057739257812
38,0.0008966922760009766
39,0.002145051956176758
40,0.006683349609375
41,0.0021605491638183594
42,0.0032508373260498047
21,0.006728410720825195
22,0.01144719123840332
23,0.005842685699462891
24,0.007161855697631836
25,0.005711555480957031
27,0.010199308395385742
28,0.006756782531738281
29,0.0059816837310791016
30,0.006824016571044922
