1,0.009934186935424805
10,0.0008385181427001953
11,0.0033767223358154297
12,0.003407001495361328
13,0.006267070770263672
15,0.004271745681762695
16,0.0026259422302246094
17,0.003178834915161133
18,0.0014348030090332031
19,0.0022542476654052734
2,0.008382320404052734
20,0.007555484771728516
21,0.0015883445739746094
22,0.0017468929290771484
23,0.0007805824279785156
24,0.0027132034301757812
25,0.0008263587951660156
27,0.0032765865325927734
28,0.005984783172607422
29,0.0016944408416748047
3,0.0018668174743652344
30,0.003106832504272461
31,0.007196903228759766
32,0.0009071826934814453
33,0.021049976348876953
34,0.0013875961303710938
35,0.0009365081787109375
36,0.0028078556060791016
37,0.002241373062133789
38,0.0009953975677490234
39,0.002664327621459961
4,0.006350040435791016
40,0.002434968948364258
41,0.005449533462524414
42,0.002447843551635742
43,0.0016274452209472656
44,0.0017609596252441406
45,0.001333475112915039
46,0.01236581802368164
47,0.0019712448120117188
48,0.010081291198730469
49,0.003149271011352539
5,0.021059036254882812
50,0.0017278194427490234
52,0.0024018287658691406
53,0.0014042854309082031
54,0.008603096008300781
55,0.02006244659423828
56,0.003262042999267578
57,0.0018801689147949219
58,0.006880521774291992
59,0.004106998443603516
6,0.0012166500091552734
60,0.008671998977661133
61,0.011826753616333008
62,0.008384227752685547
7,0.004746675491333008
