1,0.023534297943115234
10,0.00859212875366211
11,0.007593393325805664
12,0.010667085647583008
13,0.00731658935546875
15,0.014908313751220703
16,0.00762939453125
17,0.008091926574707031
18,0.00842428207397461
19,0.012236356735229492
2,0.015790462493896484
20,0.019184112548828125
21,0.011331558227539062
22,0.008761882781982422
23,0.008370637893676758
24,0.007859468460083008
25,0.007773160934448242
27,0.0073854923248291016
28,0.006352663040161133
29,0.007784128189086914
3,0.007961750030517578
30,0.007752895355224609
31,0.009097099304199219
32,0.009466886520385742
33,0.027746200561523438
34,0.0128631591796875
35,0.009568929672241211
36,0.01545405387878418
37,0.011640310287475586
38,0.015548944473266602
39,0.012615680694580078
4,0.010889291763305664
40,0.011078834533691406
41,0.01136636734008789
42,0.009401798248291016
43,0.006664752960205078
44,0.01438760757446289
45,0.007372140884399414
46,0.029704570770263672
47,0.013269424438476562
48,0.027573108673095703
49,0.010308980941772461
5,0.024785280227661133
50,0.00955820083618164
52,0.008296489715576172
53,0.011277198791503906
54,0.0179595947265625
55,0.030039310455322266
56,0.012128114700317383
57,0.011824607849121094
58,0.012794733047485352
59,0.0193941593170166
6,0.0071086883544921875
60,0.017734050750732422
61,0.030788183212280273
62,0.03532266616821289
7,0.015738248825073242
