1,0.005749225616455078
10,0.002262115478515625
11,0.001032114028930664
12,0.00453948974609375
13,0.0017919540405273438
15,0.008883237838745117
16,0.0015044212341308594
17,0.007349967956542969
18,0.0017392635345458984
19,0.0030219554901123047
2,0.0034782886505126953
20,0.006581783294677734
21,0.0020656585693359375
22,0.0016999244689941406
23,0.0011951923370361328
24,0.0020246505737304688
25,0.0038428306579589844
27,0.0017728805541992188
28,0.0019195079803466797
29,0.0012407302856445312
3,0.01874399185180664
30,0.0023212432861328125
31,0.003965616226196289
32,0.0016903877258300781
33,0.008106470108032227
34,0.005545616149902344
35,0.0012040138244628906
36,0.0033409595489501953
37,0.021457672119140625
38,0.004416942596435547
39,0.001478433609008789
4,0.0019109249114990234
40,0.0019960403442382812
41,0.0009071826934814453
42,0.0016155242919921875
43,0.003321409225463867
44,0.0016961097717285156
45,0.0012943744659423828
46,0.0166933536529541
47,0.0031261444091796875
48,0.00940847396850586
49,0.004565238952636719
5,0.012354373931884766
50,0.0023925304412841797
52,0.0024580955505371094
53,0.0012531280517578125
54,0.036824941635131836
55,0.011083841323852539
56,0.0037851333618164062
57,0.0033681392669677734
58,0.004292488098144531
59,0.013420820236206055
6,0.0011944770812988281
60,0.0032765865325927734
61,0.010475873947143555
62,0.01225900650024414
7,0.019898176193237305
